Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1;
50886;3;383;;;1;3;3;500;0;1;1;25;105;1;0;1;0;
50887;1;43;;;3;3;1;821;0;1;1;20;105;1;0;1;99;
50888;1;46;;;1;3;43;500;0;3;2;0;0;1;0;0;0;
50889;3;301;;;1;3;1;500;0;2;1;15;105;1;0;1;0;
50890;1;47;;;1;2;1;500;0;1;1;10;70;1;2;1;99;
50891;1;46;;;0;2;48;0;0;1;1;0;60;2;0;1;0;
50892;1;7;;;3;3;26;700;0;2;2;10;90;2;0;2;0;
50893;3;383;;;1;2;10;600;0;1;2;0;70;2;0;1;0;
50894;1;43;;;4;4;1;750;0;1;1;10;140;2;3;1;0;
50895;1;7;;;3;2;30;500;0;1;1;5;70;1;2;1;99;
50896;1;7;;;3;3;11;900;0;1;1;15;105;1;0;3;99;
50897;3;383;;;1;2;6;500;0;2;3;0;70;1;0;0;0;
50898;4;38300;;;1;3;2;400;0;1;1;15;105;1;0;1;99;
50899;3;383;;;3;3;9;400;0;0;1;0;105;1;0;1;99;
50900;1;42;;;0;3;4;400;0;1;2;0;70;2;0;1;0;
50901;2;2043;;;1;2;0;600;0;1;3;10;70;2;0;1;99;
50902;4;38300;;;1;2;34;800;0;2;2;0;70;2;3;1;99;
50903;1;7;;;3;3;8;800;0;1;1;15;105;1;0;1;99;
50904;1;7;;;3;4;6;900;0;1;1;20;140;2;2;1;0;
50905;1;7;;;3;3;27;0;0;1;3;5;105;2;0;1;99;
50906;1;7;;;3;3;15;800;0;1;1;0;105;0;0;2;0;
50907;3;383;;;3;4;11;400;0;1;1;15;140;1;0;1;99;
50908;1;42;;;1;3;4;600;0;1;3;15;105;2;3;1;0;
50909;1;7;;;1;3;2;400;0;3;3;35;105;2;0;1;0;
50910;3;383;;;3;3;9;0;0;1;1;0;0;2;0;1;0;
50911;1;43;;;1;3;14;700;0;1;1;25;105;2;0;1;0;
50912;2;346;;;1;2;32;0;0;0;0;0;0;0;0;1;0;
50913;4;38300;;;1;2;33;600;0;2;2;0;70;8;3;1;0;
50914;2;2043;;;1;0;0;600;0;1;3;10;70;2;3;1;0;
50915;3;383;;;3;3;17;0;0;1;1;10;70;2;0;1;0;
50916;1;46;;;0;3;61;0;0;2;3;15;105;1;0;1;0;
50917;1;43;;;1;2;1;0;0;1;3;10;70;2;3;2;99;
50918;4;38300;;;3;3;1;800;0;1;1;0;0;1;0;1;99;
50919;3;302;;;1;2;2;200;0;2;1;15;70;1;0;1;99;
50920;1;6;;;1;1;445;300;0;2;3;0;40;1;3;1;0;
50921;3;383;;;1;1;17;750;0;2;1;0;0;1;3;1;0;
50922;1;43;;;1;4;8;200;0;1;1;0;140;1;0;1;0;
50923;1;47;;;3;2;0;400;0;1;1;15;70;1;2;1;99;
50924;1;7;;;0;3;7;700;0;1;1;15;105;1;0;0;0;
50925;1;43;;;3;5;6;500;0;1;1;0;0;1;0;1;99;
50926;2;346;;;3;2;36;400;0;4;1;15;70;1;0;1;99;
50927;1;7;;;3;3;10;200;0;1;1;15;105;1;0;3;99;
50928;3;383;;;3;2;3;800;0;2;1;20;70;1;0;1;99;
50929;3;383;;;1;3;10;600;0;3;2;0;105;2;0;0;0;
50930;1;47;;;1;1;1;200;0;2;3;15;35;1;3;1;0;
50931;1;43;;;3;3;6;100;0;1;1;5;175;1;3;1;99;
50932;1;42;;;1;3;6;300;0;1;1;10;105;2;0;1;99;
50933;1;7;;;1;3;5;0;0;1;1;10;105;1;0;1;99;
50934;3;383;;;1;3;17;400;0;1;1;15;105;1;3;1;0;
50935;1;7;;;1;3;7;0;0;1;1;15;100;2;0;1;99;
50936;3;41;;;1;2;39;870;0;1;3;0;70;1;1;1;99;
50937;3;383;;;3;4;6;800;0;1;1;10;140;1;0;1;99;
50938;2;346;;;1;2;33;300;0;1;1;15;0;2;0;1;99;
50939;4;38300;;;1;3;34;0;0;1;1;0;105;1;1;1;99;
50940;3;302;;;3;2;5;400;0;1;3;15;70;2;0;1;99;
50941;3;383;;;1;2;15;0;0;1;2;0;0;1;3;3;99;
50942;1;46;;;2;3;24;300;0;2;1;15;105;2;0;1;0;
50943;1;47;;;1;2;0;500;0;2;1;0;70;1;0;1;0;
50944;3;383;;;1;4;14;400;0;1;1;15;140;1;0;0;0;
50945;1;43;;;3;4;17;900;0;1;1;20;140;1;0;1;99;
50946;3;383;;;1;5;6;450;0;1;3;5;170;2;3;1;99;
50947;1;42;;;1;3;4;300;0;1;1;0;0;2;3;1;99;
50948;4;38300;;;1;1;34;0;0;2;1;0;35;2;0;1;99;
50949;2;346;;;3;2;34;0;0;1;1;10;70;1;0;1;99;
50950;3;383;;;1;1;4;0;0;2;1;0;0;1;3;1;99;
50951;3;383;;;1;3;4;200;0;1;1;0;130;1;0;1;0;
50952;1;6;;;3;4;445;900;0;1;1;5;140;1;3;1;99;
50953;1;7;;;3;3;17;600;0;1;1;15;105;1;0;1;99;
50954;1;7;;;1;3;8;400;0;1;1;15;105;1;0;1;0;
50955;1;6;;;3;2;453;0;0;1;1;15;35;1;3;1;99;
50956;1;43;;;3;4;17;0;0;1;1;30;140;2;0;1;99;
50957;1;43;;;1;1;7;0;0;1;3;15;35;1;3;3;99;
50958;1;6;;;3;2;452;0;0;1;1;25;70;2;0;1;0;
50959;3;383;;;3;0;10;600;0;0;0;0;0;2;0;1;0;
50960;3;383;;;1;2;10;600;0;3;2;0;105;2;0;1;0;
50961;1;46;;;1;3;6;800;0;1;3;0;105;1;0;1;0;
50962;3;383;;;4;4;15;0;0;1;1;0;140;1;3;1;0;
50963;1;43;;;1;0;20;800;0;1;1;15;500;1;7;1;99;
50964;1;42;;;1;3;11;0;3;2;1;10;90;7;2;1;99;
50965;1;6;;;1;2;434;0;0;1;1;20;35;1;0;3;0;
50966;1;7;;;3;3;18;700;0;1;1;10;130;2;0;1;99;
50967;1;43;;;3;1;1;400;3;1;1;0;0;1;0;1;99;
50968;1;46;;;0;3;60;0;0;1;1;15;105;1;0;1;0;
50969;1;42;;;3;3;10;500;3;2;1;0;0;7;2;1;0;
50970;3;383;;;0;4;9;500;0;1;1;140;140;1;0;0;0;
50971;3;383;;;1;3;14;300;0;1;1;15;105;0;0;1;0;
50972;1;42;;;3;2;2;700;0;1;1;10;70;1;0;0;0;
50973;3;383;;;1;;10;600;0;3;4;0;105;2;0;2;0;
50974;1;43;;;1;3;14;750;0;1;1;10;105;1;0;2;99;
50975;1;43;;;1;4;18;250;0;2;1;15;140;1;0;1;99;
50976;1;6;;;3;3;442;0;0;1;1;0;105;1;0;1;0;
50977;1;43;;;1;3;3;0;0;0;0;0;0;0;0;1;0;
50978;1;42;;;1;2;3;600;0;1;1;10;70;1;3;1;0;
50979;3;383;;;0;3;11;0;0;2;2;0;105;2;0;2;0;
50980;1;7;;;1;3;33;100;0;2;2;10;160;2;2;1;0;
50981;3;383;;;1;4;13;500;0;1;1;0;35;1;3;3;99;
50982;4;0;;;3;2;;;1;0;1;0;66;0;0;1;3;
50983;4;0;;;2;2;;;0;1;1;0;63;1;0;1;0;
50984;4;0;;;4;1;;;0;1;1;0;30;1;0;1;0;
50985;4;0;;;3;2;;;2;0;1;0;109;1;0;1;3;
50986;4;0;;;2;2;;;0;1;1;0;110;1;0;1;99;
50987;4;0;;;1;1;;;0;1;1;0;71;1;0;1;99;
50988;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99;
50989;4;0;;;0;0;;;0;1;0;0;0;1;0;0;99;
50990;4;0;;;3;3;;;0;4;1;0;93;1;0;1;0;
50991;4;0;;;3;0;;;0;1;1;0;57;1;0;1;99;
50992;4;0;;;2;3;;;0;3;1;0;88;2;0;1;99;
50993;4;0;;;3;2;;;0;1;1;0;40;2;0;1;99;
50994;4;0;;;3;1;;;0;1;1;0;28;2;0;1;99;
50995;4;0;;;2;2;;;0;4;1;0;83;2;0;1;99;
50996;4;0;;;2;2;0;1;0;1;1;0;60;1;0;1;99;
50997;4;0;;;2;2;;;0;1;1;0;90;2;0;1;99;
50998;4;0;;;2;2;;;0;0;1;0;88;1;0;3;99;
50999;4;0;;;1;2;;;0;1;1;0;25;1;0;1;99;
51000;4;0;;;2;0;;;0;1;2;0;90;9;0;1;99;
51001;4;0;;;2;1;0;1;0;1;1;63;31;1;0;1;3;
51002;4;0;;;2;2;;;0;1;1;0;70;1;0;1;99;
51003;4;0;;;2;7;;;1;1;1;44;100;1;0;1;99;
51004;4;0;;;1;2;;;3;1;1;0;87;1;0;1;99;
51005;4;0;;;2;3;;;0;1;1;0;86;1;0;1;99;
51006;4;0;;;2;4;;;0;1;1;10;130;1;0;1;99;
51007;4;0;;;2;2;;;0;1;0;0;70;1;0;1;99;
51008;4;0;;;2;2;;;2;1;1;0;60;1;0;1;99;
51009;4;0;;;4;2;0;1;0;2;1;10;35;1;5;1;99;
51010;4;0;;;2;2;;;0;2;1;44;44;1;5;1;99;
51011;4;0;;;0;0;;;0;1;1;0;89;1;0;4;0;
51012;4;0;;;2;4;;;0;1;1;0;40;1;0;1;99;
51013;4;0;;;1;1;0;1;0;1;1;0;30;1;0;1;99;
51014;4;0;;;2;2;;;0;1;1;0;99;1;0;1;99;
51015;4;0;;;2;2;;;0;1;1;0;60;1;0;1;99;
51016;4;0;;;2;2;;;0;2;2;0;65;2;0;1;99;
51017;4;0;;;1;1;;;0;1;1;0;0;1;0;4;99;
51018;4;0;;;1;1;;;0;2;0;0;0;1;0;1;0;
51019;4;0;;;2;2;;;0;2;2;0;84;1;0;1;99;
51020;4;0;;;1;3;;;0;1;1;0;96;1;0;1;99;
51021;4;0;;;1;1;0;1;0;1;1;0;60;1;0;1;99;
51022;4;0;;;2;2;;;0;1;1;0;70;1;0;1;99;
51023;4;0;;;2;3;;;0;1;1;0;118;1;5;1;99;
51024;4;0;;;2;2;;;0;1;1;0;74;1;0;1;99;
51025;4;0;;;2;6;;;1;1;1;0;0;1;0;1;99;
51026;4;0;;;2;2;;;0;1;1;0;41;0;0;1;99;
51027;4;0;;;2;2;;;0;1;1;0;118;1;0;4;0;
51028;4;0;;;1;1;;;0;1;1;0;37;1;0;1;99;
51029;4;0;;;2;2;;;0;1;1;0;55;2;0;1;3;
51030;4;0;;;2;2;;;0;1;1;0;69;1;0;1;99;
51031;4;0;;;2;2;;;0;2;1;0;36;1;0;1;99;
51032;4;0;;;2;2;;;0;2;1;0;83;1;0;1;99;
51033;4;0;;;2;;;;0;1;2;0;62;1;0;1;3;
51034;4;0;;;2;2;0;1;0;1;1;0;81;1;0;1;3;
51035;4;0;;;2;2;;;0;2;1;0;71;1;0;0;99;
51036;4;0;;;2;2;;;0;2;1;0;125;1;2;1;99;
51037;4;0;;;1;2;;;0;1;1;0;69;1;0;0;99;
51038;4;0;;;1;2;;;0;1;1;0;97;1;0;1;99;
51039;4;0;;;2;2;;;0;1;1;0;70;1;0;1;99;
51040;4;0;;;2;2;;;1;1;1;0;64;2;0;1;99;
51041;4;0;;;1;2;;;0;1;2;0;67;1;0;1;99;
51042;4;0;;;2;2;0;1;0;1;1;0;60;2;0;1;99;
51043;4;0;;;1;2;;;0;1;3;0;53;1;0;1;99;
51044;4;0;;;1;3;;;3;1;1;0;107;1;2;1;99;
51045;4;0;;;2;2;;;0;4;1;0;0;1;0;4;99;
51046;4;0;;;2;2;;;0;1;1;0;35;1;0;1;99;
51047;4;0;;;3;2;0;1;0;2;1;42;89;1;0;1;0;
51048;4;0;;;2;2;0;1;0;2;3;0;120;2;1;1;99;
51049;4;0;;;2;2;;;0;1;1;0;60;1;0;1;3;
51050;4;0;;;2;2;0;1;3;1;1;0;64;1;0;1;99;
51051;4;0;;;2;2;;;0;1;1;24;74;1;0;1;99;
51052;4;0;;;2;3;;;0;1;1;0;118;1;0;1;99;
51053;4;0;;;2;3;;;0;1;1;0;110;1;0;1;99;
51054;4;0;;;2;2;;;0;1;1;0;0;1;0;1;3;
51055;4;0;;;2;2;;;0;1;1;0;60;1;0;1;99;
51056;4;0;;;1;1;;;0;1;1;0;66;1;0;1;99;
51057;4;0;;;2;2;0;1;0;2;1;0;83;1;0;1;99;
51058;4;0;;;1;1;;;0;1;1;0;38;1;0;1;99;
51059;4;0;;;3;4;0;1;0;1;1;38;188;1;0;1;99;
51060;4;0;;;1;1;0;1;0;1;1;0;50;1;0;1;99;
51061;4;0;;;3;2;;;0;2;1;0;50;1;0;1;99;
51062;4;0;;;2;2;;;0;1;1;0;100;1;2;1;99;
51063;4;0;;;2;4;;;1;1;1;0;91;1;0;1;99;
51064;4;0;;;2;2;;;0;2;1;0;89;2;0;1;99;
51065;4;0;;;1;2;;;0;2;1;0;70;2;0;1;99;
51066;4;0;;;2;2;;;0;1;1;0;93;1;0;4;99;
51067;4;0;;;2;2;;;0;1;1;0;65;1;0;1;0;
51068;4;0;;;2;2;;;0;1;1;0;70;1;0;1;99;
51069;4;0;;;1;1;;;0;1;0;40;63;1;0;1;99;
51070;4;0;;;2;2;;;0;1;1;0;55;1;0;1;99;
51071;4;0;;;2;2;;;0;1;1;0;70;2;0;1;99;
51072;4;0;;;2;2;;;0;1;1;0;69;2;0;1;99;
51073;4;0;;;2;2;;;0;2;2;0;80;2;0;1;99;
51074;4;0;;;2;2;;;0;1;1;0;90;2;0;1;0;
51075;4;0;;;1;2;;;0;1;3;0;96;1;0;1;99;
51076;4;0;;;1;2;;;0;1;1;0;66;1;0;1;0;
51077;4;0;;;0;1;0;1;0;1;1;20;70;1;0;1;99;
51078;4;0;;;3;2;;;0;2;1;0;100;1;0;4;99;
51079;4;0;;;2;2;0;1;0;1;1;0;79;2;0;1;0;
51080;4;0;;;2;3;;;0;1;1;20;89;1;5;1;99;
51081;4;0;;;2;2;;;0;1;1;0;79;2;0;1;0;
51082;4;0;;;2;2;;;0;2;1;0;100;1;0;1;99;
51083;4;0;;;2;2;;;0;1;1;0;30;1;0;1;0;
51084;4;0;;;2;3;0;1;0;1;1;0;96;1;1;1;99;
51085;4;0;;;2;4;;;0;1;1;0;129;1;0;1;99;
51086;4;0;;;2;1;0;1;0;1;1;20;73;2;5;1;0;
51087;4;0;;;2;3;0;1;0;1;1;0;140;1;0;1;99;
51088;4;0;;;2;2;;;0;2;1;0;70;1;0;3;99;
51089;4;0;;;2;2;0;1;0;1;1;0;0;1;0;1;99;
51090;1;57;;;3;4;4;300;0;4;3;20;140;1;3;1;0;
51091;1;50;;;3;5;68;200;0;1;1;20;175;1;0;1;0;
51092;1;57;;;3;2;6;610;0;1;2;15;70;1;0;1;0;
51093;2;1050;;;1;2;0;800;0;3;2;35;70;1;1;1;0;
51094;1;50;;;3;3;64;800;0;1;1;20;105;1;0;1;0;
51095;1;57;;;3;3;6;900;0;1;3;10;105;2;3;1;0;
51096;1;57;;;3;2;1;900;0;1;1;10;70;1;0;1;99;
51097;1;57;;;1;1;6;800;0;2;2;0;35;1;3;1;99;
51098;1;57;;;3;2;4;200;0;1;1;15;70;1;0;1;0;
51099;1;57;;;3;3;0;1;0;2;1;10;105;1;0;1;99;
51100;1;50;;;3;3;68;700;0;1;2;15;105;1;0;1;0;
51101;1;50;;;1;2;71;900;0;2;2;15;100;1;1;1;99;
51102;1;57;;;3;3;2;500;0;1;1;10;105;1;0;1;0;
51103;1;50;;;3;3;68;900;0;2;1;21;105;1;0;1;99;
51104;1;57;;;3;2;3;0;0;1;1;15;70;1;0;1;0;
51105;1;57;;;3;2;2;900;0;1;1;8;70;1;0;1;0;
51106;1;50;;;1;2;69;450;0;1;0;0;90;1;1;0;0;
51107;1;570;;;3;2;6;900;0;1;1;20;70;1;0;1;0;
51108;1;50;;;1;2;67;630;0;2;1;0;70;1;0;1;0;
51109;1;50;;;3;2;68;800;0;1;1;20;70;1;0;1;3;
51110;1;50;;;3;3;38;170;0;1;3;15;105;1;0;1;0;
51111;1;50;;;1;2;71;500;0;1;3;0;70;1;1;1;0;
51112;1;57;;;3;2;0;1;0;1;1;0;100;1;0;1;0;
51113;1;57;;;3;3;2;200;0;1;1;25;105;1;0;1;0;
51114;1;57;;;3;3;0;100;0;2;1;5;105;1;0;1;0;
51115;1;57;;;3;2;4;900;0;1;1;20;60;1;0;1;0;
51116;1;50;;;1;2;69;300;0;1;1;0;70;1;1;1;99;
51117;1;50;;;3;3;37;450;0;1;1;10;105;1;0;1;99;
51118;1;50;;;3;3;67;630;0;1;1;5;105;1;0;1;99;
51119;1;57;;;3;3;0;100;0;2;1;15;105;1;0;1;0;
51120;1;50;;;3;3;53;885;0;1;2;10;150;1;0;1;99;
51121;1;57;;;3;2;4;900;0;1;1;15;70;1;0;1;0;
51122;1;50;;;3;3;39;0;0;1;0;25;105;2;0;1;0;
51123;1;570;;;3;2;2;400;0;1;1;15;70;1;0;2;0;
51124;1;57;;;3;3;0;1;0;1;1;10;105;1;0;1;0;
51125;1;57;;;3;4;0;1;0;1;1;12;140;1;0;1;99;
51126;1;50;;;3;3;61;800;0;1;2;10;105;1;0;1;99;
51127;1;50;;;1;2;63;770;0;2;1;1;40;1;3;1;0;
51128;1;57;;;3;1;2;600;0;1;1;0;35;1;3;1;0;
51129;1;57;;;3;2;4;400;0;1;1;20;70;1;0;1;0;
51130;1;570;;;3;2;1;758;0;1;1;19;70;1;0;3;99;
51131;1;57;;;3;3;2;600;0;1;1;10;105;1;3;1;0;
51132;1;570;;;3;2;1;525;0;1;1;20;70;1;0;1;0;
51133;1;57;;;1;2;6;130;0;1;0;20;70;1;0;1;99;
51134;1;50;;;3;3;46;500;0;1;1;8;105;1;0;1;99;
51135;1;57;;;3;3;0;800;0;1;1;10;105;1;0;1;0;
51136;1;57;;;3;3;2;400;0;1;1;15;105;1;0;1;0;
51137;1;50;;;3;3;52;800;0;1;1;15;105;1;0;1;0;
51138;1;50;;;3;3;45;600;0;1;1;15;115;1;0;1;99;
51139;1;50;;;3;3;62;870;0;1;1;15;105;1;0;1;0;
51140;1;57;;;3;2;2;800;0;1;1;15;70;1;0;1;99;
51141;1;50;;;3;3;69;150;0;1;1;10;105;1;0;1;99;
51142;1;57;;;3;2;6;380;0;1;1;15;70;1;0;1;0;
51143;1;57;;;3;2;2;100;0;1;1;20;70;1;0;1;0;
51144;1;50;;;3;3;53;700;0;1;2;10;105;1;0;1;0;
51145;1;57;;;3;2;5;800;0;1;1;20;70;1;0;1;0;
51146;1;50;;;3;3;47;200;0;2;3;15;105;2;0;1;99;
51147;1;57;;;3;3;4;300;0;1;1;20;105;1;0;1;0;
51148;1;57;;;3;2;6;300;0;1;1;15;70;1;0;1;99;
51149;1;50;;;3;3;68;0;0;1;3;10;105;2;0;1;0;
51150;1;57;;;3;2;3;500;0;1;1;10;70;1;0;1;0;
51151;1;50;;;1;1;56;90;0;1;1;10;240;1;7;1;99;
51152;1;57;;;3;2;3;0;0;1;1;12;70;1;0;1;99;
51153;1;570;;;1;1;0;500;0;2;1;10;35;1;3;1;99;
51154;1;50;;;3;3;43;664;0;1;1;5;105;1;0;1;0;
51155;1;57;;;3;2;2;500;0;1;1;21;105;1;0;1;0;
51156;1;50;;;3;1;72;550;0;2;1;15;35;1;0;1;99;
51157;1;50;;;3;1;72;500;0;2;1;10;35;1;0;0;99;
51158;1;50;;;3;3;66;900;0;1;1;25;105;1;0;1;99;
51159;1;57;;;3;2;4;900;0;1;1;15;70;1;0;1;0;
51160;1;57;;;3;3;0;100;0;3;1;5;105;2;0;1;0;
51161;1;50;;;1;2;67;0;0;1;1;1;70;2;3;1;99;
51162;1;50;;;3;3;55;820;0;2;1;5;105;2;7;1;0;
51163;1;50;;;3;3;48;900;0;1;1;15;105;1;0;1;99;
51164;1;570;;;3;2;5;400;0;1;1;10;70;1;0;1;99;
51165;1;57;;;3;2;1;250;0;1;1;20;70;1;0;1;0;
51166;1;50;;;3;5;68;987;0;1;1;2;172;1;0;1;0;
51167;1;57;;;3;2;4;0;0;1;1;20;70;2;0;1;0;
51168;1;50;;;3;3;54;700;0;1;1;2;105;1;0;1;0;
51169;1;57;;;1;1;2;530;0;1;1;20;35;1;3;1;0;
51170;1;57;;;3;3;7;160;0;1;1;15;105;2;0;1;0;
51171;1;50;;;3;3;64;800;0;1;2;15;105;4;0;1;0;
51172;1;50;;;3;5;67;700;0;2;1;15;175;2;3;1;0;
51173;1;57;;;3;2;2;800;0;1;1;20;70;2;0;1;0;
51174;1;50;;;3;3;68;600;0;2;1;60;105;1;0;2;99;
51175;1;50;;;3;1;56;320;0;2;1;10;400;1;7;1;0;
51176;1;57;;;3;6;0;100;0;1;1;10;210;1;3;1;99;
51177;1;57;;;1;1;2;553;0;1;1;1;35;1;0;1;99;
51178;1;57;;;3;2;0;400;0;1;1;10;70;1;0;1;0;
51179;1;57;;;3;3;0;800;0;1;1;10;105;1;0;1;0;
51180;1;7;;;1;1;269;0;0;1;3;120;50;1;3;3;0;
51181;1;55;;;1;2;1;510;0;1;1;20;35;1;1;1;0;
51182;1;55;;;1;1;23;950;0;2;3;10;35;2;0;1;99;
51183;1;7;;;1;2;257;300;0;2;1;25;70;1;0;1;0;
51184;1;55;;;1;3;25;0;0;1;1;15;105;2;0;1;99;
51185;1;557;;;0;2;0;357;0;1;1;0;70;1;3;1;0;
51186;1;50;;;1;4;27;800;0;4;1;10;140;1;0;1;99;
51187;1;51;;;1;2;7;600;0;1;1;50;70;1;0;1;99;
51188;1;55;;;1;3;13;0;0;2;1;30;25;1;0;1;99;
51189;1;7;;;1;3;279;0;0;1;1;10;105;1;0;0;0;
51190;1;502;;;1;2;0;800;0;2;2;0;70;2;3;1;0;
51191;1;50;;;1;1;;;0;2;2;5;35;1;2;1;0;
51192;1;55;;;1;3;4;0;0;1;1;20;35;1;0;1;0;
51193;1;7;;;1;4;268;0;0;1;1;0;105;2;0;1;0;
51194;1;7;;;1;3;274;850;0;1;1;0;105;2;1;1;99;
51195;1;7;;;3;3;278;0;0;1;1;10;105;2;0;1;0;
51196;1;52;;;3;3;23;600;0;1;1;10;100;2;0;3;0;
51197;1;7;;;0;2;269;0;0;1;1;25;70;2;0;1;0;
51198;1;7;;;1;1;254;0;0;2;2;10;35;2;0;3;0;
51199;1;7;;;1;2;268;0;0;0;1;25;70;2;0;0;0;
51200;1;55;;;1;2;1;0;0;1;1;0;400;1;1;1;0;
51201;1;52;;;3;2;21;500;0;1;2;0;90;2;2;1;0;
51202;1;502;;;3;2;0;650;0;2;2;0;75;2;2;1;99;
51203;1;55;;;1;2;14;0;0;1;1;0;70;1;0;1;99;
51204;1;50;;;3;3;12;400;0;1;1;10;105;1;0;1;99;
51205;1;55;;;1;3;19;800;0;1;1;30;25;1;0;3;99;
51206;1;50;;;3;3;10;350;0;1;1;10;35;1;0;1;99;
51207;1;50;;;3;3;32;400;0;2;1;10;95;1;0;1;0;
51208;1;55;;;1;1;31;800;0;1;3;10;35;1;0;1;0;
51209;1;7;;;1;2;261;0;0;1;1;10;95;1;0;1;0;
51210;1;55;;;1;2;1;500;0;1;1;26;70;1;0;1;0;
51211;1;55;;;0;2;7;500;0;1;1;26;70;2;2;1;0;
51212;1;55;;;3;2;12;500;0;3;1;26;70;2;0;1;0;
51213;1;50;;;1;3;3;800;0;1;1;10;105;2;0;1;99;
51214;1;7;;;3;3;278;0;0;2;1;15;105;2;0;1;0;
51215;1;52;;;1;2;21;800;0;1;1;20;105;1;0;1;99;
51216;1;557;;;1;2;1;400;0;2;2;0;70;2;3;1;99;
51217;1;55;;;1;2;0;390;0;2;1;10;70;1;1;1;99;
51218;1;51;;;3;2;10;300;0;1;1;50;70;1;0;1;0;
51219;1;7;;;1;3;277;0;0;1;1;10;105;2;0;1;0;
51220;1;55;;;1;3;6;0;0;1;1;0;105;2;0;1;0;
51221;1;55;;;1;2;16;800;0;1;1;25;70;2;0;1;0;
51222;1;50;;;3;2;15;0;0;2;3;10;90;0;0;1;0;
51223;1;7;;;1;3;279;0;0;1;1;10;105;2;0;1;99;
51224;1;51;;;1;2;9;0;0;1;1;20;70;1;0;1;99;
51225;1;7;;;1;3;271;0;0;1;1;30;25;2;0;1;99;
51226;1;50;;;3;3;1;800;0;1;1;10;105;2;0;1;99;
51227;4;;;;1;2;2;300;0;2;1;5;70;1;1;1;0;
51228;1;55;;;3;3;6;400;0;2;3;25;35;2;0;2;99;
51229;1;7;;;1;3;265;500;0;1;1;15;105;1;0;1;0;
51230;1;7;;;1;2;254;300;0;4;3;0;0;1;0;1;99;
51231;1;52;;;3;2;20;600;0;1;1;10;350;2;7;1;0;
51232;1;52;;;1;2;21;300;0;1;2;0;70;4;0;1;99;
51233;1;7;;;1;3;274;0;0;1;1;0;0;1;0;1;0;
51234;1;7;;;1;3;265;0;0;1;1;25;105;1;0;1;99;
51235;1;55;;;0;2;38;0;0;1;1;25;70;1;0;1;0;
51236;1;7;;;1;3;280;0;0;1;1;10;105;1;0;1;0;
51237;1;7;;;3;3;275;0;0;2;1;25;35;2;0;1;99;
51238;1;55;;;1;3;4;0;0;1;1;10;105;1;0;1;99;
51239;1;50;;;1;1;35;200;0;2;1;20;35;1;3;1;99;
51240;1;51;;;1;3;16;800;0;1;3;10;100;1;0;1;0;
51241;1;7;;;1;3;264;0;0;1;1;35;105;1;0;1;0;
51242;1;50;;;3;0;12;300;0;1;1;10;105;1;0;1;0;
51243;1;55;;;0;2;1;300;0;1;1;50;70;1;0;1;0;
51244;1;557;;;1;1;0;500;0;2;2;0;35;2;2;1;0;
51245;1;55;;;3;0;6;995;0;1;1;10;60;1;0;1;0;
51246;1;55;;;1;2;20;410;0;1;1;40;70;1;0;1;99;
51247;1;52;;;3;2;21;400;0;1;3;10;80;1;0;1;0;
51248;1;7;;;3;3;281;200;3;1;1;10;105;1;0;1;0;
51249;1;50;;;1;3;9;300;0;2;1;10;105;1;0;1;99;
51250;1;7;;;1;3;281;500;0;1;1;10;105;1;0;0;0;
51251;1;51;;;1;2;7;0;0;1;1;20;70;1;0;1;99;
51252;1;51;;;1;2;8;200;0;2;2;20;70;1;0;2;0;
51253;1;7;;;3;4;279;200;0;1;1;15;105;1;0;1;0;
51254;1;55;;;1;3;35;200;0;2;1;10;130;1;0;1;99;
51255;1;502;;;1;2;1;100;0;2;1;20;70;1;0;1;99;
51256;1;55;;;0;2;32;72;0;2;3;25;60;1;3;1;0;
51257;1;55;;;1;1;32;0;0;1;3;20;35;1;0;1;0;
51258;1;50;;;3;3;1;900;0;1;1;15;105;1;0;1;99;
51259;1;50;;;3;3;10;750;0;1;3;15;105;1;0;1;99;
51260;1;50;;;1;2;32;0;0;4;1;15;100;1;0;1;99;
51261;1;7;;;1;3;265;0;0;2;1;20;105;1;0;1;99;
51262;1;7;;;1;3;272;900;0;1;1;10;135;1;0;1;0;
51263;1;50;;;3;3;11;700;0;1;1;0;105;1;0;1;99;
51264;1;55;;;1;2;17;800;0;1;1;10;70;1;0;2;0;
51265;1;50;;;3;3;10;80;0;1;1;0;125;1;0;1;0;
51266;1;55;;;1;2;8;700;0;1;1;15;70;1;0;1;99;
51267;1;50;;;1;3;1;650;0;1;1;20;105;1;0;1;99;
51268;1;55;;;3;3;5;0;0;1;1;15;105;2;0;1;99;
51269;1;50;;;1;3;10;250;0;1;1;20;105;2;0;1;99;
51270;1;50;;;3;3;4;800;0;1;1;10;105;1;0;1;0;
51271;1;7;;;1;3;268;400;0;1;1;20;105;1;0;1;99;
51272;1;7;;;1;2;258;0;0;2;1;10;105;1;0;1;0;
51273;1;7;;;1;3;268;0;0;1;1;20;35;1;0;1;99;
51274;1;7;;;1;0;254;500;0;1;1;20;30;1;0;2;0;
51275;1;50;;;1;2;15;305;0;2;1;20;70;1;0;1;99;
51276;1;55;;;1;3;12;0;0;2;1;10;105;1;0;1;0;
